loss,accuracy,val_loss,val_accuracy
1.0275365114212036,0.6602222323417664,0.5673534274101257,0.8317999839782715
0.5928028225898743,0.8281333446502686,0.4238489270210266,0.873199999332428
0.50411057472229,0.8554666638374329,0.3802317976951599,0.8873000144958496
0.4548458755016327,0.8709444403648376,0.3644621968269348,0.8895999789237976
0.42415255308151245,0.8794666528701782,0.3353988826274872,0.8995000123977661
