loss,accuracy,val_loss,val_accuracy
1.026782512664795,0.6610444188117981,0.523766815662384,0.8406000137329102
0.5843632221221924,0.830133318901062,0.43936479091644287,0.8676999807357788
0.503742516040802,0.8561444282531738,0.3813707232475281,0.8841999769210815
0.4586160480976105,0.8699111342430115,0.3552304804325104,0.8953999876976013
0.43036872148513794,0.878944456577301,0.3350759446620941,0.9007999897003174
