loss,accuracy,val_loss,val_accuracy
1.1798940896987915,0.6011555790901184,0.6134185194969177,0.8166000247001648
0.6751041412353516,0.8019999861717224,0.47679033875465393,0.8572999835014343
0.57001131772995,0.8364555835723877,0.42635005712509155,0.8751000165939331
0.516097366809845,0.8520333170890808,0.38177424669265747,0.8859000205993652
0.4736698269844055,0.8662222027778625,0.3570292890071869,0.8934999704360962
