loss,accuracy,val_loss,val_accuracy
1.0226240158081055,0.6602222323417664,0.5328493714332581,0.8353999853134155
0.5811871290206909,0.8311111330986023,0.4349353015422821,0.8725000023841858
0.5034597516059875,0.8569111227989197,0.37999245524406433,0.8888000249862671
0.4597724974155426,0.8697666525840759,0.38182535767555237,0.8881000280380249
0.4298152029514313,0.8783777952194214,0.33641186356544495,0.9006999731063843
